transaction_id,date,time,store_id,channel,customer_id,item_id,item_name,quantity,unit_price,discount,total_price,payment_method,promo_code,order_datetime,order_date,order_time,order_hour,order_weekday,total_diff
T0003157,2025-06-07,14:54:00,TX007,mobile_app,C00140,1088,Sausage Cheddar Sandwich,1,4.45,0.0,4.45,card,,2025-06-07 14:54:00,2025-06-07,14:54:00,14,Saturday,0.0
T0002953,2025-06-07,14:54:00,CA010,in_store,C00346,1040,Java Chip Frappuccino,2,5.65,0.15,9.61,card,NEWAPP5,2025-06-07 14:54:00,2025-06-07,14:54:00,14,Saturday,0.01
T0002781,2025-06-07,14:55:00,TX006,in_store,C00872,1092,Impossible Breakfast Sandwich,1,5.25,0.0,5.25,card,PSL10,2025-06-07 14:55:00,2025-06-07,14:55:00,14,Saturday,0.0
T0002864,2025-06-07,14:56:00,NY004,in_store,C00192,1007,Flat White,1,4.95,0.0,4.95,mobile_pay,SUMMER15,2025-06-07 14:56:00,2025-06-07,14:56:00,14,Saturday,0.0
T0002746,2025-06-07,14:57:00,TX006,mobile_app,C00889,1078,Lemon Loaf,1,3.25,0.0,3.25,card,SUMMER15,2025-06-07 14:57:00,2025-06-07,14:57:00,14,Saturday,0.0
T0002895,2025-06-07,14:57:00,NY004,in_store,C00435,1048,Royal English Breakfast Tea,1,2.95,0.0,2.95,card,PSL10,2025-06-07 14:57:00,2025-06-07,14:57:00,14,Saturday,0.0
T0003211,2025-06-07,14:57:00,NY007,in_store,C00269,1048,Royal English Breakfast Tea,2,2.95,0.0,5.9,card,SUMMER15,2025-06-07 14:57:00,2025-06-07,14:57:00,14,Saturday,0.0
T0003208,2025-06-07,14:58:00,NY007,in_store,C00067,1048,Royal English Breakfast Tea,1,2.95,0.0,2.95,cash,SUMMER15,2025-06-07 14:58:00,2025-06-07,14:58:00,14,Saturday,0.0
T0003221,2025-06-07,14:59:00,NY007,in_store,C00590,1058,Iced Green Tea Lemonade,1,3.75,0.0,3.75,card,BOGO,2025-06-07 14:59:00,2025-06-07,14:59:00,14,Saturday,0.0
T0002828,2025-06-07,15:00:00,TX001,mobile_app,C00570,1065,Kiwi Starfruit Refresher,1,4.45,0.0,4.45,card,NEWAPP5,2025-06-07 15:00:00,2025-06-07,15:00:00,15,Saturday,0.0
T0002925,2025-06-07,15:01:00,CA002,in_store,C00886,1063,Mango Dragonfruit Refresher,2,4.45,0.0,8.9,mobile_pay,NEWAPP5,2025-06-07 15:01:00,2025-06-07,15:01:00,15,Saturday,0.0
T0002661,2025-06-07,15:01:00,TX003,in_store,C00333,1038,Mocha Frappuccino,1,5.45,0.0,5.45,card,,2025-06-07 15:01:00,2025-06-07,15:01:00,15,Saturday,0.0
T0002835,2025-06-07,15:01:00,TX001,in_store,C00557,1062,Strawberry Açaí Refresher,1,4.45,0.0,4.45,card,BOGO,2025-06-07 15:01:00,2025-06-07,15:01:00,15,Saturday,0.0
T0003153,2025-06-07,15:01:00,TX007,in_store,C00307,1062,Strawberry Açaí Refresher,2,4.45,0.0,8.9,mobile_pay,NEWAPP5,2025-06-07 15:01:00,2025-06-07,15:01:00,15,Saturday,0.0
T0002724,2025-06-07,15:01:00,TX006,in_store,C00774,1021,Iced White Chocolate Mocha,1,5.75,0.0,5.75,card,,2025-06-07 15:01:00,2025-06-07,15:01:00,15,Saturday,0.0
T0002774,2025-06-07,15:02:00,TX006,in_store,C00758,1061,Iced Matcha Latte,2,5.15,0.0,10.3,card,,2025-06-07 15:02:00,2025-06-07,15:02:00,15,Saturday,0.0
T0003194,2025-06-07,15:02:00,NY007,mobile_app,C00955,1013,Espresso Macchiato,1,2.95,0.0,2.95,card,,2025-06-07 15:02:00,2025-06-07,15:02:00,15,Saturday,0.0
T0002822,2025-06-07,15:04:00,TX001,in_store,C00446,1026,Cold Brew With Vanilla Sweet Cream Cold Foam,1,5.25,0.0,5.25,card,BOGO,2025-06-07 15:04:00,2025-06-07,15:04:00,15,Saturday,0.0
T0002714,2025-06-07,15:04:00,TX003,in_store,C00320,1063,Mango Dragonfruit Refresher,1,4.45,0.1,4.0,mobile_pay,BOGO,2025-06-07 15:04:00,2025-06-07,15:04:00,15,Saturday,0.0
T0002898,2025-06-07,15:04:00,NY004,in_store,C00634,1045,Pumpkin Spice Frappuccino,2,5.95,0.0,11.9,card,NEWAPP5,2025-06-07 15:04:00,2025-06-07,15:04:00,15,Saturday,0.0
T0002950,2025-06-07,15:04:00,CA002,in_store,C00129,1089,Turkey Bacon Cheddar Sandwich,2,4.65,0.05,8.84,card,SUMMER15,2025-06-07 15:04:00,2025-06-07,15:04:00,15,Saturday,0.0
T0003044,2025-06-07,15:04:00,NY005,mobile_app,C00101,1072,Hot Chocolate,1,3.95,0.0,3.95,card,NEWAPP5,2025-06-07 15:04:00,2025-06-07,15:04:00,15,Saturday,0.0
T0002820,2025-06-07,15:04:00,TX001,in_store,C00885,1078,Lemon Loaf,1,3.25,0.05,3.09,cash,SUMMER15,2025-06-07 15:04:00,2025-06-07,15:04:00,15,Saturday,0.0
T0003038,2025-06-07,15:05:00,NY005,mobile_app,C00181,1006,Cappuccino,2,4.45,0.0,8.9,card,,2025-06-07 15:05:00,2025-06-07,15:05:00,15,Saturday,0.0
T0003128,2025-06-07,15:05:00,TX007,in_store,C00885,1068,Paradise Drink,1,4.95,0.15,4.21,card,,2025-06-07 15:05:00,2025-06-07,15:05:00,15,Saturday,0.0
T0002818,2025-06-07,15:05:00,TX001,mobile_app,C00348,1061,Iced Matcha Latte,2,5.15,0.0,10.3,card,,2025-06-07 15:05:00,2025-06-07,15:05:00,15,Saturday,0.0
T0003153,2025-06-07,15:05:00,TX007,in_store,C00307,1071,Bottled Water,1,2.25,0.0,2.25,mobile_pay,NEWAPP5,2025-06-07 15:05:00,2025-06-07,15:05:00,15,Saturday,0.0
T0002866,2025-06-07,15:05:00,NY004,mobile_app,C00351,1032,Iced Peppermint Mocha,2,6.15,0.0,12.3,cash,,2025-06-07 15:05:00,2025-06-07,15:05:00,15,Saturday,0.0
T0002893,2025-06-07,15:06:00,NY004,in_store,C00887,1087,Bacon Gouda Sandwich,1,4.95,0.0,4.95,card,NEWAPP5,2025-06-07 15:06:00,2025-06-07,15:06:00,15,Saturday,0.0
T0002808,2025-06-07,15:07:00,TX001,in_store,C00257,1025,Chocolate Cream Cold Brew,1,5.15,0.0,5.15,mobile_pay,NEWAPP5,2025-06-07 15:07:00,2025-06-07,15:07:00,15,Saturday,0.0
T0002895,2025-06-07,15:07:00,NY004,in_store,C00435,1093,Roasted Tomato Mozzarella Panini,2,6.25,0.0,12.5,card,PSL10,2025-06-07 15:07:00,2025-06-07,15:07:00,15,Saturday,0.0
T0003056,2025-06-07,15:08:00,NY005,mobile_app,C00333,1094,Turkey Pesto Panini,2,6.95,0.0,13.9,card,,2025-06-07 15:08:00,2025-06-07,15:08:00,15,Saturday,0.0
T0002802,2025-06-07,15:08:00,TX001,mobile_app,C00690,1065,Kiwi Starfruit Refresher,1,4.45,0.0,4.45,mobile_pay,BOGO,2025-06-07 15:08:00,2025-06-07,15:08:00,15,Saturday,0.0
T0002856,2025-06-07,15:09:00,NY004,mobile_app,C00489,1047,Earl Grey Tea,2,2.95,0.0,5.9,card,,2025-06-07 15:09:00,2025-06-07,15:09:00,15,Saturday,0.0
T0003111,2025-06-07,15:09:00,CA004,in_store,C00528,1078,Lemon Loaf,1,3.25,0.05,3.09,card,BOGO,2025-06-07 15:09:00,2025-06-07,15:09:00,15,Saturday,0.0
T0002930,2025-06-07,15:09:00,CA002,in_store,C00427,1057,Iced Black Tea Lemonade,1,3.75,0.15,3.19,mobile_pay,,2025-06-07 15:09:00,2025-06-07,15:09:00,15,Saturday,0.0
T0003043,2025-06-07,15:09:00,NY005,in_store,C00127,1013,Espresso Macchiato,2,2.95,0.0,5.9,mobile_pay,,2025-06-07 15:09:00,2025-06-07,15:09:00,15,Saturday,0.0
T0003033,2025-06-07,15:09:00,NY005,in_store,C00806,1055,Iced Green Tea,2,3.25,0.0,6.5,card,BOGO,2025-06-07 15:09:00,2025-06-07,15:09:00,15,Saturday,0.0
T0003069,2025-06-07,15:10:00,CA004,in_store,C00284,1089,Turkey Bacon Cheddar Sandwich,1,4.65,0.0,4.65,card,SUMMER15,2025-06-07 15:10:00,2025-06-07,15:10:00,15,Saturday,0.0
T0003144,2025-06-07,15:11:00,TX007,mobile_app,C00431,1065,Kiwi Starfruit Refresher,1,4.45,0.0,4.45,card,,2025-06-07 15:11:00,2025-06-07,15:11:00,15,Saturday,0.0
T0002659,2025-06-07,15:11:00,TX003,in_store,C00415,1071,Bottled Water,1,2.25,0.0,2.25,card,SUMMER15,2025-06-07 15:11:00,2025-06-07,15:11:00,15,Saturday,0.0
T0002916,2025-06-07,15:11:00,CA002,in_store,C00293,1041,White Chocolate Mocha Frappuccino,1,5.75,0.0,5.75,cash,NEWAPP5,2025-06-07 15:11:00,2025-06-07,15:11:00,15,Saturday,0.0
T0002941,2025-06-07,15:11:00,CA002,in_store,C00688,1072,Hot Chocolate,1,3.95,0.0,3.95,cash,BOGO,2025-06-07 15:11:00,2025-06-07,15:11:00,15,Saturday,0.0
T0003175,2025-06-07,15:11:00,TX007,mobile_app,C00141,1053,Matcha Latte,2,4.95,0.0,9.9,card,PSL10,2025-06-07 15:11:00,2025-06-07,15:11:00,15,Saturday,0.0
T0003107,2025-06-07,15:11:00,CA004,in_store,C00774,1073,Steamed Milk,1,2.65,0.0,2.65,card,,2025-06-07 15:11:00,2025-06-07,15:11:00,15,Saturday,0.0
T0002670,2025-06-07,15:11:00,TX003,in_store,C00632,1025,Chocolate Cream Cold Brew,1,5.15,0.0,5.15,mobile_pay,BOGO,2025-06-07 15:11:00,2025-06-07,15:11:00,15,Saturday,0.0
T0002943,2025-06-07,15:11:00,CA002,in_store,C00249,1054,Iced Black Tea,2,3.25,0.0,6.5,card,PSL10,2025-06-07 15:11:00,2025-06-07,15:11:00,15,Saturday,0.0
T0002764,2025-06-07,15:12:00,TX006,in_store,C00621,1052,London Fog Tea Latte,2,4.65,0.0,9.3,card,,2025-06-07 15:12:00,2025-06-07,15:12:00,15,Saturday,0.0
T0002690,2025-06-07,15:12:00,TX003,in_store,C00140,1053,Matcha Latte,1,4.95,0.0,4.95,card,SUMMER15,2025-06-07 15:12:00,2025-06-07,15:12:00,15,Saturday,0.0
T0003053,2025-06-07,15:13:00,NY005,in_store,C00213,1067,Dragon Drink,1,4.95,0.0,4.95,cash,NEWAPP5,2025-06-07 15:13:00,2025-06-07,15:13:00,15,Saturday,0.0
T0002886,2025-06-07,15:13:00,NY004,mobile_app,C00067,1013,Espresso Macchiato,2,2.95,0.0,5.9,card,,2025-06-07 15:13:00,2025-06-07,15:13:00,15,Saturday,0.0
T0002883,2025-06-07,15:14:00,NY004,in_store,C00469,1039,Caramel Frappuccino,2,5.45,0.0,10.9,card,SUMMER15,2025-06-07 15:14:00,2025-06-07,15:14:00,15,Saturday,0.0
T0002907,2025-06-07,15:14:00,CA002,in_store,C00073,1088,Sausage Cheddar Sandwich,2,4.45,0.1,8.01,card,,2025-06-07 15:14:00,2025-06-07,15:14:00,15,Saturday,0.0
T0002815,2025-06-07,15:14:00,TX001,mobile_app,C00943,1092,Impossible Breakfast Sandwich,2,5.25,0.0,10.5,mobile_pay,PSL10,2025-06-07 15:14:00,2025-06-07,15:14:00,15,Saturday,0.0
T0003151,2025-06-07,15:14:00,TX007,mobile_app,C00040,1062,Strawberry Açaí Refresher,1,4.45,0.0,4.45,card,,2025-06-07 15:14:00,2025-06-07,15:14:00,15,Saturday,0.0
T0002850,2025-06-07,15:14:00,NY004,in_store,C00435,1071,Bottled Water,1,2.25,0.0,2.25,card,BOGO,2025-06-07 15:14:00,2025-06-07,15:14:00,15,Saturday,0.0
T0002795,2025-06-07,15:16:00,TX001,in_store,C00640,1050,Jade Citrus Mint Tea,1,2.95,0.0,2.95,card,PSL10,2025-06-07 15:16:00,2025-06-07,15:16:00,15,Saturday,0.0
T0003120,2025-06-07,15:16:00,CA004,in_store,C00107,1001,Blonde Roast,1,2.95,0.0,2.95,card,PSL10,2025-06-07 15:16:00,2025-06-07,15:16:00,15,Saturday,0.0
T0002719,2025-06-07,15:16:00,TX003,mobile_app,C00808,1032,Iced Peppermint Mocha,2,6.15,0.0,12.3,card,SUMMER15,2025-06-07 15:16:00,2025-06-07,15:16:00,15,Saturday,0.0
T0003159,2025-06-07,15:17:00,TX007,in_store,C00010,1034,Iced Gingerbread Latte,2,5.85,0.0,11.7,card,,2025-06-07 15:17:00,2025-06-07,15:17:00,15,Saturday,0.0
T0003187,2025-06-07,15:17:00,NY007,mobile_app,C00898,1015,Vanilla Latte,1,4.75,0.0,4.75,card,PSL10,2025-06-07 15:17:00,2025-06-07,15:17:00,15,Saturday,0.0
T0002857,2025-06-07,15:18:00,NY004,in_store,C00818,1094,Turkey Pesto Panini,1,6.95,0.0,6.95,card,BOGO,2025-06-07 15:18:00,2025-06-07,15:18:00,15,Saturday,0.0
T0002823,2025-06-07,15:20:00,TX001,in_store,C00019,1019,Iced Latte,1,4.65,0.1,4.19,cash,SUMMER15,2025-06-07 15:20:00,2025-06-07,15:20:00,15,Saturday,0.0
T0003005,2025-06-07,15:20:00,NY005,in_store,C00488,1010,White Chocolate Mocha,2,5.55,0.0,11.1,card,,2025-06-07 15:20:00,2025-06-07,15:20:00,15,Saturday,0.0
T0002895,2025-06-07,15:21:00,NY004,in_store,C00435,1021,Iced White Chocolate Mocha,1,5.75,0.0,5.75,card,PSL10,2025-06-07 15:21:00,2025-06-07,15:21:00,15,Saturday,0.0
T0002934,2025-06-07,15:21:00,CA002,mobile_app,C00921,1062,Strawberry Açaí Refresher,1,4.45,0.0,4.45,card,NEWAPP5,2025-06-07 15:21:00,2025-06-07,15:21:00,15,Saturday,0.0
T0002845,2025-06-07,15:22:00,TX001,in_store,C00998,1065,Kiwi Starfruit Refresher,2,4.45,0.1,8.01,card,,2025-06-07 15:22:00,2025-06-07,15:22:00,15,Saturday,0.0
T0003036,2025-06-07,15:22:00,NY005,in_store,C00211,1050,Jade Citrus Mint Tea,1,2.95,0.0,2.95,mobile_pay,BOGO,2025-06-07 15:22:00,2025-06-07,15:22:00,15,Saturday,0.0
T0003206,2025-06-07,15:23:00,NY007,in_store,C00679,1067,Dragon Drink,1,4.95,0.15,4.21,card,PSL10,2025-06-07 15:23:00,2025-06-07,15:23:00,15,Saturday,0.0
T0002707,2025-06-07,15:24:00,TX003,in_store,C00493,1057,Iced Black Tea Lemonade,1,3.75,0.0,3.75,card,SUMMER15,2025-06-07 15:24:00,2025-06-07,15:24:00,15,Saturday,0.0
T0002757,2025-06-07,15:24:00,TX006,in_store,C00053,1056,Iced Passion Tango Tea,1,3.25,0.0,3.25,cash,PSL10,2025-06-07 15:24:00,2025-06-07,15:24:00,15,Saturday,0.0
T0002947,2025-06-07,15:24:00,CA002,in_store,C00535,1038,Mocha Frappuccino,2,5.45,0.0,10.9,cash,BOGO,2025-06-07 15:24:00,2025-06-07,15:24:00,15,Saturday,0.0
T0003171,2025-06-07,15:25:00,TX007,in_store,C00132,1028,Cold Brew With Pumpkin Cream Cold Foam,1,5.25,0.0,5.25,card,BOGO,2025-06-07 15:25:00,2025-06-07,15:25:00,15,Saturday,0.0
T0002655,2025-06-07,15:25:00,TX003,in_store,C00497,1040,Java Chip Frappuccino,1,5.65,0.15,4.8,card,SUMMER15,2025-06-07 15:25:00,2025-06-07,15:25:00,15,Saturday,0.0
T0002973,2025-06-07,15:26:00,CA010,mobile_app,C00125,1008,Caramel Macchiato,1,5.25,0.0,5.25,card,PSL10,2025-06-07 15:26:00,2025-06-07,15:26:00,15,Saturday,0.0
T0002790,2025-06-07,15:26:00,TX006,in_store,C00876,1092,Impossible Breakfast Sandwich,1,5.25,0.0,5.25,card,NEWAPP5,2025-06-07 15:26:00,2025-06-07,15:26:00,15,Saturday,0.0
T0003071,2025-06-07,15:27:00,CA004,mobile_app,C00078,1091,Spinach Feta Wrap,1,4.75,0.0,4.75,cash,SUMMER15,2025-06-07 15:27:00,2025-06-07,15:27:00,15,Saturday,0.0
T0002985,2025-06-07,15:27:00,CA010,in_store,C00618,1047,Earl Grey Tea,2,2.95,0.05,5.61,card,PSL10,2025-06-07 15:27:00,2025-06-07,15:27:00,15,Saturday,0.01
T0002668,2025-06-07,15:27:00,TX003,in_store,C00143,1065,Kiwi Starfruit Refresher,1,4.45,0.0,4.45,card,SUMMER15,2025-06-07 15:27:00,2025-06-07,15:27:00,15,Saturday,0.0
T0002881,2025-06-07,15:27:00,NY004,in_store,C00919,1094,Turkey Pesto Panini,1,6.95,0.1,6.25,card,NEWAPP5,2025-06-07 15:27:00,2025-06-07,15:27:00,15,Saturday,-0.01
T0002923,2025-06-07,15:28:00,CA002,mobile_app,C00485,1035,Toasted White Chocolate Mocha,1,5.95,0.1,5.36,card,SUMMER15,2025-06-07 15:28:00,2025-06-07,15:28:00,15,Saturday,0.0
T0002976,2025-06-07,15:28:00,CA010,in_store,C00726,1041,White Chocolate Mocha Frappuccino,1,5.75,0.0,5.75,card,,2025-06-07 15:28:00,2025-06-07,15:28:00,15,Saturday,0.0
T0002991,2025-06-07,15:28:00,CA010,mobile_app,C00903,1058,Iced Green Tea Lemonade,2,3.75,0.1,6.75,mobile_pay,,2025-06-07 15:28:00,2025-06-07,15:28:00,15,Saturday,0.0
T0002961,2025-06-07,15:29:00,CA010,mobile_app,C00632,1036,Iced Toasted White Chocolate Mocha,1,6.15,0.0,6.15,card,SUMMER15,2025-06-07 15:29:00,2025-06-07,15:29:00,15,Saturday,0.0
T0003207,2025-06-07,15:29:00,NY007,mobile_app,C00178,1090,Ham & Swiss Croissant,2,4.25,0.05,8.07,mobile_pay,,2025-06-07 15:29:00,2025-06-07,15:29:00,15,Saturday,0.0
T0003074,2025-06-07,15:30:00,CA004,mobile_app,C00406,1096,Chicken & Quinoa Protein Bowl,1,7.95,0.15,6.76,card,SUMMER15,2025-06-07 15:30:00,2025-06-07,15:30:00,15,Saturday,0.0
T0002898,2025-06-07,15:30:00,NY004,in_store,C00634,1018,Iced Coffee,2,3.45,0.15,5.87,card,NEWAPP5,2025-06-07 15:30:00,2025-06-07,15:30:00,15,Saturday,0.01
T0003099,2025-06-07,15:30:00,CA004,mobile_app,C00871,1038,Mocha Frappuccino,2,5.45,0.0,10.9,card,NEWAPP5,2025-06-07 15:30:00,2025-06-07,15:30:00,15,Saturday,0.0
T0002701,2025-06-07,15:31:00,TX003,mobile_app,C00095,1080,Chocolate Croissant,1,3.45,0.0,3.45,mobile_pay,NEWAPP5,2025-06-07 15:31:00,2025-06-07,15:31:00,15,Saturday,0.0
T0002982,2025-06-07,15:32:00,CA010,in_store,C00676,1097,Pb&J Protein Box,1,5.95,0.0,5.95,card,BOGO,2025-06-07 15:32:00,2025-06-07,15:32:00,15,Saturday,0.0
T0003091,2025-06-07,15:33:00,CA004,mobile_app,C00889,1027,Cold Brew With Salted Caramel Cold Foam,1,5.25,0.0,5.25,card,SUMMER15,2025-06-07 15:33:00,2025-06-07,15:33:00,15,Saturday,0.0
T0002968,2025-06-07,15:34:00,CA010,mobile_app,C00308,1063,Mango Dragonfruit Refresher,2,4.45,0.0,8.9,card,SUMMER15,2025-06-07 15:34:00,2025-06-07,15:34:00,15,Saturday,0.0
T0002932,2025-06-07,15:34:00,CA002,in_store,C00983,1005,Caffè Latte,2,4.45,0.0,8.9,mobile_pay,,2025-06-07 15:34:00,2025-06-07,15:34:00,15,Saturday,0.0
T0002775,2025-06-07,15:34:00,TX006,in_store,C00341,1095,Chicken Caprese Sandwich,1,6.95,0.0,6.95,card,PSL10,2025-06-07 15:34:00,2025-06-07,15:34:00,15,Saturday,0.0
T0002718,2025-06-07,15:34:00,TX003,in_store,C00574,1084,Multigrain Bagel,2,2.45,0.0,4.9,card,PSL10,2025-06-07 15:34:00,2025-06-07,15:34:00,15,Saturday,0.0
T0003156,2025-06-07,15:35:00,TX007,in_store,C00511,1037,Coffee Frappuccino,2,4.95,0.0,9.9,cash,PSL10,2025-06-07 15:35:00,2025-06-07,15:35:00,15,Saturday,0.0
T0002680,2025-06-07,15:36:00,TX003,in_store,C00801,1031,Peppermint Mocha,1,5.95,0.05,5.65,card,PSL10,2025-06-07 15:36:00,2025-06-07,15:36:00,15,Saturday,0.0
T0002876,2025-06-07,15:36:00,NY004,in_store,C00859,1088,Sausage Cheddar Sandwich,2,4.45,0.0,8.9,card,NEWAPP5,2025-06-07 15:36:00,2025-06-07,15:36:00,15,Saturday,0.0
T0003020,2025-06-07,15:38:00,NY005,mobile_app,C00964,1073,Steamed Milk,1,2.65,0.0,2.65,mobile_pay,PSL10,2025-06-07 15:38:00,2025-06-07,15:38:00,15,Saturday,0.0
T0003220,2025-06-07,15:38:00,NY007,in_store,C00945,1014,Cortado,1,3.45,0.0,3.45,card,PSL10,2025-06-07 15:38:00,2025-06-07,15:38:00,15,Saturday,0.0
T0003216,2025-06-07,15:39:00,NY007,mobile_app,C00477,1016,Hazelnut Latte,2,4.75,0.0,9.5,card,BOGO,2025-06-07 15:39:00,2025-06-07,15:39:00,15,Saturday,0.0
T0003232,2025-06-07,15:40:00,NY007,in_store,C00046,1034,Iced Gingerbread Latte,1,5.85,0.1,5.26,card,SUMMER15,2025-06-07 15:40:00,2025-06-07,15:40:00,15,Saturday,0.0
T0003060,2025-06-07,15:40:00,NY005,in_store,C00244,1043,Strawberries & Crème Frappuccino,1,5.25,0.05,4.99,card,BOGO,2025-06-07 15:40:00,2025-06-07,15:40:00,15,Saturday,0.0
T0002716,2025-06-07,15:41:00,TX003,in_store,C00543,1059,Iced Passion Tango Tea Lemonade,1,3.75,0.0,3.75,card,SUMMER15,2025-06-07 15:41:00,2025-06-07,15:41:00,15,Saturday,0.0
T0002843,2025-06-07,15:41:00,TX001,in_store,C00886,1064,Pineapple Passionfruit Refresher,1,4.45,0.0,4.45,mobile_pay,,2025-06-07 15:41:00,2025-06-07,15:41:00,15,Saturday,0.0
T0002986,2025-06-07,15:42:00,CA010,in_store,C00810,1083,Plain Bagel,1,2.25,0.0,2.25,card,SUMMER15,2025-06-07 15:42:00,2025-06-07,15:42:00,15,Saturday,0.0
T0002838,2025-06-07,15:42:00,TX001,mobile_app,C00056,1075,Banana Nut Muffin,2,3.15,0.0,6.3,cash,BOGO,2025-06-07 15:42:00,2025-06-07,15:42:00,15,Saturday,0.0
T0002740,2025-06-07,15:42:00,TX006,in_store,C00525,1023,Vanilla Sweet Cream Cold Brew,2,4.75,0.0,9.5,cash,,2025-06-07 15:42:00,2025-06-07,15:42:00,15,Saturday,0.0
T0003040,2025-06-07,15:44:00,NY005,in_store,C00025,1098,Cheese & Fruit Protein Box,2,6.25,0.0,12.5,card,,2025-06-07 15:44:00,2025-06-07,15:44:00,15,Saturday,0.0
T0003206,2025-06-07,15:44:00,NY007,in_store,C00679,1024,Nitro Cold Brew,2,4.95,0.0,9.9,card,PSL10,2025-06-07 15:44:00,2025-06-07,15:44:00,15,Saturday,0.0
T0002817,2025-06-07,15:45:00,TX001,in_store,C00871,1042,Matcha Crème Frappuccino,1,5.45,0.05,5.18,card,NEWAPP5,2025-06-07 15:45:00,2025-06-07,15:45:00,15,Saturday,0.0
T0002747,2025-06-07,15:45:00,TX006,in_store,C00876,1007,Flat White,2,4.95,0.05,9.4,card,SUMMER15,2025-06-07 15:45:00,2025-06-07,15:45:00,15,Saturday,0.0
T0002775,2025-06-07,15:46:00,TX006,in_store,C00341,1004,Caffè Americano,2,3.25,0.0,6.5,card,PSL10,2025-06-07 15:46:00,2025-06-07,15:46:00,15,Saturday,0.0
T0003130,2025-06-07,15:46:00,TX007,in_store,C00584,1060,Iced Chai Tea Latte,2,4.85,0.0,9.7,card,BOGO,2025-06-07 15:46:00,2025-06-07,15:46:00,15,Saturday,0.0
T0003029,2025-06-07,15:46:00,NY005,in_store,C00148,1095,Chicken Caprese Sandwich,1,6.95,0.0,6.95,card,BOGO,2025-06-07 15:46:00,2025-06-07,15:46:00,15,Saturday,0.0
T0003021,2025-06-07,15:46:00,NY005,in_store,C00536,1065,Kiwi Starfruit Refresher,1,4.45,0.0,4.45,card,BOGO,2025-06-07 15:46:00,2025-06-07,15:46:00,15,Saturday,0.0
T0003167,2025-06-07,15:46:00,TX007,mobile_app,C00858,1075,Banana Nut Muffin,1,3.15,0.0,3.15,cash,SUMMER15,2025-06-07 15:46:00,2025-06-07,15:46:00,15,Saturday,0.0
T0003102,2025-06-07,15:47:00,CA004,mobile_app,C00579,1064,Pineapple Passionfruit Refresher,2,4.45,0.15,7.57,card,,2025-06-07 15:47:00,2025-06-07,15:47:00,15,Saturday,0.01
T0002996,2025-06-07,15:47:00,CA010,in_store,C00884,1063,Mango Dragonfruit Refresher,1,4.45,0.0,4.45,cash,BOGO,2025-06-07 15:47:00,2025-06-07,15:47:00,15,Saturday,0.0
T0003160,2025-06-07,15:47:00,TX007,in_store,C00712,1059,Iced Passion Tango Tea Lemonade,2,3.75,0.0,7.5,cash,PSL10,2025-06-07 15:47:00,2025-06-07,15:47:00,15,Saturday,0.0
T0003129,2025-06-07,15:48:00,TX007,mobile_app,C00228,1008,Caramel Macchiato,1,5.25,0.0,5.25,cash,BOGO,2025-06-07 15:48:00,2025-06-07,15:48:00,15,Saturday,0.0
T0002810,2025-06-07,15:48:00,TX001,in_store,C00611,1094,Turkey Pesto Panini,2,6.95,0.0,13.9,card,NEWAPP5,2025-06-07 15:48:00,2025-06-07,15:48:00,15,Saturday,0.0
T0002998,2025-06-07,15:49:00,CA010,in_store,C00268,1081,Almond Croissant,1,3.65,0.05,3.47,card,NEWAPP5,2025-06-07 15:49:00,2025-06-07,15:49:00,15,Saturday,0.0
T0003026,2025-06-07,15:49:00,NY005,in_store,C00055,1088,Sausage Cheddar Sandwich,2,4.45,0.0,8.9,mobile_pay,PSL10,2025-06-07 15:49:00,2025-06-07,15:49:00,15,Saturday,0.0
T0003173,2025-06-07,15:50:00,TX007,in_store,C00071,1040,Java Chip Frappuccino,2,5.65,0.0,11.3,card,NEWAPP5,2025-06-07 15:50:00,2025-06-07,15:50:00,15,Saturday,0.0
T0002969,2025-06-07,15:51:00,CA010,mobile_app,C00513,1092,Impossible Breakfast Sandwich,2,5.25,0.0,10.5,card,,2025-06-07 15:51:00,2025-06-07,15:51:00,15,Saturday,0.0
T0002911,2025-06-07,15:52:00,CA002,in_store,C00111,1024,Nitro Cold Brew,2,4.95,0.0,9.9,card,,2025-06-07 15:52:00,2025-06-07,15:52:00,15,Saturday,0.0
T0002780,2025-06-07,15:52:00,TX006,in_store,C00895,1060,Iced Chai Tea Latte,2,4.85,0.0,9.7,cash,SUMMER15,2025-06-07 15:52:00,2025-06-07,15:52:00,15,Saturday,0.0
T0002737,2025-06-07,15:52:00,TX006,in_store,C00490,1028,Cold Brew With Pumpkin Cream Cold Foam,1,5.25,0.0,5.25,card,,2025-06-07 15:52:00,2025-06-07,15:52:00,15,Saturday,0.0
T0003178,2025-06-07,15:53:00,NY007,mobile_app,C00801,1100,Sous Vide Egg Bites,1,4.65,0.0,4.65,card,PSL10,2025-06-07 15:53:00,2025-06-07,15:53:00,15,Saturday,0.0
T0002860,2025-06-07,15:55:00,NY004,in_store,C00969,1062,Strawberry Açaí Refresher,2,4.45,0.0,8.9,card,BOGO,2025-06-07 15:55:00,2025-06-07,15:55:00,15,Saturday,0.0
T0002911,2025-06-07,15:55:00,CA002,in_store,C00111,1062,Strawberry Açaí Refresher,1,4.45,0.0,4.45,card,,2025-06-07 15:55:00,2025-06-07,15:55:00,15,Saturday,0.0
